Code,Indicator,Unit,Year,Australia,Canada,Australia minus Canada
DEBT1,DEBT (% of GDP),% of GDP,1988,24.82,70.52,-45.699999999999996
DEBT1,DEBT (% of GDP),% of GDP,1989,22.77,71.76,-48.99000000000001
DEBT1,DEBT (% of GDP),% of GDP,1990,21.58,74.53,-52.95
DEBT1,DEBT (% of GDP),% of GDP,1991,22.91,81.54,-58.63000000000001
DEBT1,DEBT (% of GDP),% of GDP,1992,27.15,89.18,-62.03000000000001
DEBT1,DEBT (% of GDP),% of GDP,1993,30.32,95.04,-64.72
DEBT1,DEBT (% of GDP),% of GDP,1994,31.45,97.78,-66.33
DEBT1,DEBT (% of GDP),% of GDP,1995,30.89,100.4,-69.51
DEBT1,DEBT (% of GDP),% of GDP,1996,29.11,100.57,-71.46
DEBT1,DEBT (% of GDP),% of GDP,1997,25.79,95.59,-69.80000000000001
DEBT1,DEBT (% of GDP),% of GDP,1998,23.7,93.61,-69.91
DEBT1,DEBT (% of GDP),% of GDP,1999,22.52,89.27,-66.75
DEBT1,DEBT (% of GDP),% of GDP,2000,19.46,80.71,-61.24999999999999
DEBT1,DEBT (% of GDP),% of GDP,2001,17.04,81.75,-64.71000000000001
DEBT1,DEBT (% of GDP),% of GDP,2002,14.95,79.89,-64.94
DEBT1,DEBT (% of GDP),% of GDP,2003,13.15,76.18,-63.03000000000001
DEBT1,DEBT (% of GDP),% of GDP,2004,11.89,72.14,-60.25
DEBT1,DEBT (% of GDP),% of GDP,2005,10.89,70.87,-59.980000000000004
DEBT1,DEBT (% of GDP),% of GDP,2006,9.97,70.13,-60.16
DEBT1,DEBT (% of GDP),% of GDP,2007,9.68,66.84,-57.160000000000004
DEBT1,DEBT (% of GDP),% of GDP,2008,11.74,67.83,-56.089999999999996
DEBT1,DEBT (% of GDP),% of GDP,2009,16.75,79.28,-62.53
DEBT1,DEBT (% of GDP),% of GDP,2010,20.48,81.1,-60.61999999999999
DEBT1,DEBT (% of GDP),% of GDP,2011,24.2,81.51,-57.31
DEBT1,DEBT (% of GDP),% of GDP,2012,27.8,84.84,-57.040000000000006
DEBT1,DEBT (% of GDP),% of GDP,2013,30.83,86.08,-55.25
DEBT1,DEBT (% of GDP),% of GDP,2014,34.32,86.2,-51.88
DEBT1,DEBT (% of GDP),% of GDP,2015,37.64,91.5,-53.86
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,1995,4045.65,11490.06,-7444.41
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,1996,5006.4,13107.0,-8100.6
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,1997,6082.14,23068.89,-16986.75
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,1998,4666.65,34112.46,-29445.809999999998
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,1999,311.36,17262.23,-16950.87
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2000,4095.02,44486.74,-40391.72
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2001,13380.83,36152.33,-22771.5
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2002,6974.35,26818.43,-19844.08
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2003,18597.83,23623.09,-5025.259999999998
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2004,9785.05,42638.56,-32853.509999999995
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2005,-32713.39,27625.85,-60339.24
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2006,24082.53,46352.16,-22269.630000000005
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2007,14420.78,64653.75,-50232.97
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2008,31887.67,80729.79,-48842.119999999995
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2009,11463.84,40579.53,-29115.69
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2010,18068.58,35219.6,-17151.019999999997
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2011,8250.64,51906.29,-43655.65
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2012,5247.6,54086.82,-48839.22
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2013,-734.34,50267.39,-51001.729999999996
DirectAbroad,Direct Investment Abroad (Millions of US Dollars),Millions of US Dollars,2014,76.97,56378.29,-56301.32
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,1995,13268.88,9319.14,3949.74
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,1996,4563.95,9635.11,-5071.160000000001
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,1997,8088.07,11522.84,-3434.7700000000004
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,1998,7597.61,22742.49,-15144.880000000001
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,1999,2210.92,24788.76,-22577.839999999997
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2000,14892.98,66144.24,-51251.26000000001
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2001,10717.13,27710.98,-16993.85
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2002,14656.32,22053.01,-7396.689999999999
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2003,8985.25,7205.98,1779.2700000000004
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2004,42907.67,-741.29,43648.96
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2005,-25093.14,25900.78,-50993.92
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2006,30551.1,60293.79,-29742.690000000002
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2007,44440.09,119940.18,-75500.09
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2008,45160.02,62162.45,-17002.43
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2009,28683.27,23804.17,4879.100000000002
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2010,35210.73,28596.27,6614.460000000003
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2011,65554.89,40131.61,25423.28
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2012,57616.87,39296.99,18319.880000000005
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2013,54554.05,70753.17,-16199.119999999995
DirectIn,Direct Investment In Country (Millions of US Dollars),Millions of US Dollars,2014,46333.46,57168.15,-10834.690000000002
total_theil,Export Diversification Index (Index),Index,1962,3.4655452,2.4877846,0.9777606000000003
total_theil,Export Diversification Index (Index),Index,1963,3.1105535,2.3352697,0.7752838
total_theil,Export Diversification Index (Index),Index,1964,3.0319214,2.3037333,0.7281880999999997
total_theil,Export Diversification Index (Index),Index,1965,2.915617,2.190676,0.7249410000000003
total_theil,Export Diversification Index (Index),Index,1966,2.7002854,2.2240942,0.4761911999999997
total_theil,Export Diversification Index (Index),Index,1967,2.7131574,2.1992288,0.5139285999999998
total_theil,Export Diversification Index (Index),Index,1968,2.5797863,2.2557094,0.32407689999999967
total_theil,Export Diversification Index (Index),Index,1969,2.5634992,2.2832701,0.2802290999999997
total_theil,Export Diversification Index (Index),Index,1970,2.4505858,2.1901162,0.26046959999999997
total_theil,Export Diversification Index (Index),Index,1971,2.3754907,2.2622271,0.1132635999999998
total_theil,Export Diversification Index (Index),Index,1972,2.4022744,2.269913,0.13236140000000018
total_theil,Export Diversification Index (Index),Index,1973,2.5041442,2.2080891,0.2960550999999998
total_theil,Export Diversification Index (Index),Index,1974,2.4251487,2.2824426,0.14270609999999984
total_theil,Export Diversification Index (Index),Index,1975,2.4483161,2.3034809,0.14483520000000016
total_theil,Export Diversification Index (Index),Index,1976,2.5328074,2.2586823,0.2741251
total_theil,Export Diversification Index (Index),Index,1977,2.483248,2.2128088,0.2704392000000002
total_theil,Export Diversification Index (Index),Index,1978,2.4067655,2.0953546,0.31141090000000027
total_theil,Export Diversification Index (Index),Index,1979,2.3937235,1.9498223,0.4439012000000002
total_theil,Export Diversification Index (Index),Index,1980,2.3858016,1.9212202,0.46458140000000014
total_theil,Export Diversification Index (Index),Index,1981,2.3784189,1.9126244,0.4657944999999999
total_theil,Export Diversification Index (Index),Index,1982,2.4260743,2.0453625,0.3807117999999998
total_theil,Export Diversification Index (Index),Index,1983,2.3935187,2.1082826,0.2852361000000001
total_theil,Export Diversification Index (Index),Index,1984,2.460712,2.1072917,0.3534202999999998
total_theil,Export Diversification Index (Index),Index,1985,2.5194187,2.1799808,0.33943790000000007
total_theil,Export Diversification Index (Index),Index,1986,2.4459376,2.1187677,0.32716990000000035
total_theil,Export Diversification Index (Index),Index,1987,2.3222446,2.0200803,0.30216429999999983
total_theil,Export Diversification Index (Index),Index,1988,2.3134396,2.0251129,0.28832670000000027
total_theil,Export Diversification Index (Index),Index,1989,2.2989757,1.9429337,0.3560420000000002
total_theil,Export Diversification Index (Index),Index,1990,2.2292457,1.9732744,0.2559712999999999
total_theil,Export Diversification Index (Index),Index,1991,2.2135625,1.9767795,0.2367830000000002
total_theil,Export Diversification Index (Index),Index,1992,2.1845,1.9649137,0.2195862999999998
total_theil,Export Diversification Index (Index),Index,1993,2.1238463,2.0097213,0.11412500000000003
total_theil,Export Diversification Index (Index),Index,1994,2.0205376,2.0135715,0.006966100000000086
total_theil,Export Diversification Index (Index),Index,1995,1.9969993,1.9549472,0.042052099999999815
total_theil,Export Diversification Index (Index),Index,1996,1.9221693,1.9054667,0.0167025999999999
total_theil,Export Diversification Index (Index),Index,1997,1.9785953,1.8937439,0.08485140000000002
total_theil,Export Diversification Index (Index),Index,1998,1.989482,1.8942481,0.09523389999999998
total_theil,Export Diversification Index (Index),Index,1999,1.9164596,1.9952099,-0.07875030000000005
total_theil,Export Diversification Index (Index),Index,2000,2.0364826,2.0434673,-0.006984700000000288
total_theil,Export Diversification Index (Index),Index,2001,2.0640872,2.0355642,0.028522999999999854
total_theil,Export Diversification Index (Index),Index,2002,2.066927,2.0353,0.031627000000000294
total_theil,Export Diversification Index (Index),Index,2003,2.0695632,2.0622008,0.007362400000000324
total_theil,Export Diversification Index (Index),Index,2004,2.1687193,2.032423,0.1362962999999997
total_theil,Export Diversification Index (Index),Index,2005,2.4018519,2.0580397,0.3438121999999999
total_theil,Export Diversification Index (Index),Index,2006,2.4248543,2.0341501,0.3907041999999996
total_theil,Export Diversification Index (Index),Index,2007,2.4538138,2.0162055,0.43760829999999995
total_theil,Export Diversification Index (Index),Index,2008,2.8458574,2.0963814,0.749476
total_theil,Export Diversification Index (Index),Index,2009,2.8565447,1.9769506,0.8795941000000003
total_theil,Export Diversification Index (Index),Index,2010,3.0508299,2.169204,0.8816259
total_theil,Export Diversification Index (Index),Index,2011,3.141454,2.2167716,0.9246824
total_theil,Export Diversification Index (Index),Index,2012,3.1220667,2.2808771,0.8411895999999999
total_theil,Export Diversification Index (Index),Index,2013,3.1816525,2.2709212,0.9107313000000001
total_theil,Export Diversification Index (Index),Index,2014,3.1857936,2.3155727,0.8702208999999996
extensive,Extensive Margin (Index),Index,1962,0.211214989,0.08512222,0.126092769
extensive,Extensive Margin (Index),Index,1963,0.209182674,0.085044039,0.12413863500000001
extensive,Extensive Margin (Index),Index,1964,0.207274984,0.082359441,0.12491554299999999
extensive,Extensive Margin (Index),Index,1965,0.20574762,0.083049647,0.12269797299999999
extensive,Extensive Margin (Index),Index,1966,0.203368951,0.081992522,0.121376429
extensive,Extensive Margin (Index),Index,1967,0.197199642,0.083413938,0.113785704
extensive,Extensive Margin (Index),Index,1968,0.186718146,0.083245199,0.103472947
extensive,Extensive Margin (Index),Index,1969,0.189660267,0.082601475,0.107058792
extensive,Extensive Margin (Index),Index,1970,0.18157977,0.083017374,0.098562396
extensive,Extensive Margin (Index),Index,1971,0.179871351,0.083271521,0.09659983000000001
extensive,Extensive Margin (Index),Index,1972,0.178537396,0.082999547,0.09553784899999998
extensive,Extensive Margin (Index),Index,1973,0.182235595,0.083263423,0.098972172
extensive,Extensive Margin (Index),Index,1974,0.173036084,0.083127047,0.08990903700000001
extensive,Extensive Margin (Index),Index,1975,0.163285046,0.08312254,0.080162506
extensive,Extensive Margin (Index),Index,1976,0.161143011,0.082293752,0.078849259
extensive,Extensive Margin (Index),Index,1977,0.158103522,0.082394699,0.075708823
extensive,Extensive Margin (Index),Index,1978,0.155331844,0.081586257,0.073745587
extensive,Extensive Margin (Index),Index,1979,0.154232743,0.080359887,0.073872856
extensive,Extensive Margin (Index),Index,1980,0.142849003,0.081763574,0.061085429
extensive,Extensive Margin (Index),Index,1981,0.146858294,0.082215756,0.064642538
extensive,Extensive Margin (Index),Index,1982,0.148030938,0.08234902,0.065681918
extensive,Extensive Margin (Index),Index,1983,0.149105166,0.08222376,0.066881406
extensive,Extensive Margin (Index),Index,1984,0.15659826,0.082102605,0.074495655
extensive,Extensive Margin (Index),Index,1985,0.152414334,0.081850109,0.07056422500000001
extensive,Extensive Margin (Index),Index,1986,0.165257141,0.081621369,0.083635772
extensive,Extensive Margin (Index),Index,1987,0.170125797,0.081453653,0.088672144
extensive,Extensive Margin (Index),Index,1988,0.160523379,0.081657878,0.07886550099999999
extensive,Extensive Margin (Index),Index,1989,0.161291457,0.074954102,0.086337355
extensive,Extensive Margin (Index),Index,1990,0.151570248,0.076595436,0.07497481199999999
extensive,Extensive Margin (Index),Index,1991,0.143980363,0.076691025,0.067289338
extensive,Extensive Margin (Index),Index,1992,0.143910967,0.074594013,0.069316954
extensive,Extensive Margin (Index),Index,1993,0.146299452,0.072636009,0.073663443
extensive,Extensive Margin (Index),Index,1994,0.142442908,0.071133165,0.07130974300000001
